"","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","h29","h30","h31","h32","h33","h34","h35","h36","h37","h38","h39","h40","h41","h42","h43","h44","h45","h46","h47","h48","h49","h50","h51","h52","h53","h54","h55","h56","h57","h58","h59","h60","h61","h62","h63","h64","h65","h66","h67","h68","h69","h70","h71","h72","h73","h74","h75","h76","h77","h78","h79","h80","h81","h82","h83","h84","h85","h86","h87","h88","h89","h90","h91","h92","h93","h94","h95","h96","h97","h98","h99","h100","h101","h102","h103","h104","h105","h106","h107","h108","h109","h110","h111","h112","h113","h114","h115","h116","h117","h118","h119","h120","h121","h122","h123","h124","h125","h126","h127","h128","h129","h130","h131","h132","h133","h134","h135","h136","h137","h138","h139","h140","h141","h142","h143","h144","h145","h146","h147","h148","h149","h150","h151","h152","h153","h154","h155","h156","h157","h158","h159","h160","h161","h162","h163","h164","h165","h166","h167","h168","h169","h170","h171","h172","h173","h174"
"g162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g163",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g164",0.912399,1,1,1,0.496457,0.476944,0.499577,0.618453,1,1,0.61459,0.60625,0.833572,0.912142,1,0.902346,0.880777,0.492178,0.916325,0.553645,0.496457,0.496457,0.905133,0.485174,0.499577,1,1,0.470466,1,0.521786,0.496457,0.496457,1,1,1,1,1,1,1,1,1,1,0.561269,0.485986,1,0.657626,1,1,1,1,0.496457,1,1,1,0.493443,0.51533,1,0.900164,1,0.432057,1,1,0.499577,1,1,1,1,0.432057,1,0.896217,0.909335,0.479717,0.496457,0.868125,1,1,1,1,1,1,0.760713,0.914547,1,1,1,0.531303,0.492178,1,0.927229,0.636758,1,1,0.531145,1,1,0.642189,1,1,1,1,0.496457,0.545687,0.496457,0.463449,1,0.525899,0.496457,1,0.465217,0.492178,1,1,1,1,0.496562,0.562179,0.496457,0.496457,1,0.576709,0.555552,0.477887,0.492178,0.496457,0.496457,0.894801,0.485986,0.499577,0.500932,0.485784,0.537329,0.505428,1,0.553645,0.450208,0.496255,0.496457,0.479717,1,1,1,0.492178,0.873731,1,0.483483,0.535659,1,1,1,0.653889,1,0.500932,0.492178,1,0.496457,0.502377,0.606215,1,1,0.496457,0.496457,0.492178,1,1,1,1,1,1,0.492178,1,0.75407,1,0.476944,0.477887
"g165",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g166",0.949607,1,1,1,0.406978,0.447971,0.417815,0.677405,1,1,0.611508,0.604385,0.852195,0.949227,1,0.93761,0.916689,0.4,0.957379,0.53325,0.406978,0.406978,0.942073,0.515715,0.417815,1,1,0.475573,1,0.498546,0.406978,0.406978,1,1,1,1,1,1,1,1,1,1,0.546769,0.406192,1,0.655128,1,1,1,1,0.406978,1,1,1,0.473564,0.461978,1,0.937849,1,0.500138,1,1,0.417815,1,1,1,1,0.500138,1,0.934121,0.949354,0.452624,0.406978,0.912319,1,1,1,1,1,1,0.798058,0.951571,1,1,1,0.526223,0.4,1,0.963714,0.67683,1,1,0.526066,1,1,0.690609,1,1,1,1,0.406978,0.534205,0.406978,0.502504,1,0.518614,0.406978,1,0.46364,0.4,1,1,1,1,0.428855,0.574247,0.406978,0.406978,1,0.511792,0.526674,0.416471,0.4,0.406978,0.406978,0.937055,0.406192,0.417815,0.416471,0.493792,0.530094,0.44136,1,0.53325,0.480201,0.486759,0.406978,0.452624,1,1,1,0.4,0.912393,1,0.409427,0.527595,1,1,1,0.650929,1,0.416471,0.4,1,0.406978,0.434038,0.654121,1,1,0.406978,0.406978,0.4,1,1,1,1,1,1,0.4,1,0.792943,1,0.447971,0.416471
"g167",0.902616,1,1,1,0.524986,0.488356,0.517238,0.641935,1,1,0.649246,0.640576,0.807215,0.9008,1,0.886682,0.863557,0.519456,0.911776,0.486521,0.524986,0.524986,0.894856,0.542385,0.517238,1,1,0.525827,1,0.544171,0.524986,0.524986,1,1,1,1,1,1,1,1,1,1,0.512591,0.514549,1,0.6861,1,1,1,1,0.524986,1,1,1,0.555781,0.544118,1,0.890817,1,0.563379,1,1,0.517238,1,1,1,1,0.563379,1,0.892085,0.904828,0.535098,0.524986,0.863683,1,1,1,1,1,1,0.750409,0.905849,1,1,1,0.61063,0.519456,1,0.918149,0.696181,1,1,0.523862,1,1,0.674206,1,1,1,1,0.524986,0.503427,0.524986,0.543404,1,0.509153,0.524986,1,0.566457,0.519456,1,1,1,1,0.508514,0.541749,0.524986,0.524986,1,0.524718,0.489329,0.507243,0.519456,0.524986,0.524986,0.890797,0.514549,0.517238,0.508253,0.550654,0.614673,0.531463,1,0.486521,0.563414,0.524007,0.524986,0.535098,1,1,1,0.519456,0.859536,1,0.522413,0.611888,1,1,1,0.679904,1,0.508253,0.519456,1,0.524986,0.503724,0.624974,1,1,0.524986,0.524986,0.519456,1,1,1,1,1,1,0.519456,1,0.768534,1,0.488356,0.507243
"g168",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g169",0.951633,1,1,1,0.4,0.45495,0.410837,0.680602,1,1,0.614339,0.607374,0.854607,0.951367,1,0.939661,0.918812,0.406978,0.959431,0.53878,0.4,0.4,0.944285,0.519994,0.410837,1,1,0.479851,1,0.50331,0.4,0.4,1,1,1,1,1,1,1,1,1,1,0.551048,0.41317,1,0.657893,1,1,1,1,0.4,1,1,1,0.477843,0.467509,1,0.9399,1,0.504078,1,1,0.410837,1,1,1,1,0.504078,1,0.936681,0.951608,0.457388,0.4,0.914645,1,1,1,1,1,1,0.80027,0.953664,1,1,1,0.529712,0.406978,1,0.965753,0.679131,1,1,0.530829,1,1,0.69309,1,1,1,1,0.4,0.538969,0.4,0.507267,1,0.523378,0.4,1,0.46758,0.406978,1,1,1,1,0.435833,0.577576,0.4,0.4,1,0.518771,0.531438,0.423449,0.406978,0.4,0.4,0.939194,0.41317,0.410837,0.423449,0.498071,0.533423,0.446891,1,0.53878,0.484141,0.491523,0.4,0.457388,1,1,1,0.406978,0.914549,1,0.414957,0.530792,1,1,1,0.653532,1,0.423449,0.406978,1,0.4,0.427059,0.65761,1,1,0.4,0.4,0.406978,1,1,1,1,1,1,0.406978,1,0.795175,1,0.45495,0.423449
"g170",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g172",0.937946,1,1,1,0.441855,0.474644,0.452692,0.657987,1,1,0.597805,0.590098,0.853043,0.9363,1,0.926441,0.904844,0.437091,0.945248,0.554331,0.441855,0.441855,0.929168,0.508771,0.452692,1,1,0.463902,1,0.480429,0.441855,0.441855,1,1,1,1,1,1,1,1,1,1,0.550051,0.430899,1,0.640848,1,1,1,1,0.441855,1,1,1,0.471017,0.472272,1,0.92621,1,0.467277,1,1,0.452692,1,1,1,1,0.467277,1,0.913761,0.934879,0.437569,0.441855,0.897174,1,1,1,1,1,1,0.785978,0.93946,1,1,1,0.508732,0.437091,1,0.951954,0.664844,1,1,0.52131,1,1,0.678699,1,1,1,1,0.441855,0.528964,0.441855,0.469155,1,0.523376,0.441855,1,0.435931,0.437091,1,1,1,1,0.455528,0.572915,0.441855,0.441855,1,0.548883,0.541855,0.453562,0.437091,0.441855,0.441855,0.922147,0.430899,0.452692,0.453562,0.476511,0.514845,0.450058,1,0.554331,0.473597,0.492252,0.441855,0.437569,1,1,1,0.437091,0.900642,1,0.428113,0.512201,1,1,1,0.63741,1,0.453562,0.437091,1,0.441855,0.468914,0.632294,1,1,0.441855,0.441855,0.437091,1,1,1,1,1,1,0.437091,1,0.781454,1,0.474644,0.453562
"g173",0.926571,1,1,1,0.471537,0.478363,0.462683,0.654293,1,1,0.623164,0.615548,0.828765,0.924359,1,0.912945,0.889199,0.466006,0.935125,0.507127,0.471537,0.471537,0.918343,0.509314,0.462683,1,1,0.478185,1,0.49986,0.471537,0.471537,1,1,1,1,1,1,1,1,1,1,0.507129,0.4611,1,0.664661,1,1,1,1,0.471537,1,1,1,0.522166,0.510249,1,0.913815,1,0.5171,1,1,0.462683,1,1,1,1,0.5171,1,0.912368,0.926346,0.497054,0.471537,0.887568,1,1,1,1,1,1,0.765728,0.928655,1,1,1,0.576292,0.466006,1,0.940702,0.69284,1,1,0.500032,1,1,0.646457,1,1,1,1,0.471537,0.49001,0.471537,0.515009,1,0.483939,0.471537,1,0.513008,0.466006,1,1,1,1,0.480385,0.529771,0.471537,0.471537,1,0.521932,0.485534,0.461338,0.466006,0.471537,0.471537,0.913746,0.4611,0.462683,0.452688,0.498641,0.580291,0.487102,1,0.507127,0.519529,0.491325,0.471537,0.497054,1,1,1,0.466006,0.886695,1,0.468963,0.577776,1,1,1,0.658884,1,0.452688,0.466006,1,0.471537,0.444478,0.629887,1,1,0.471537,0.471537,0.466006,1,1,1,1,1,1,0.466006,1,0.775474,1,0.478363,0.461338
"g174",0.951633,1,1,1,0.4,0.45495,0.410837,0.680602,1,1,0.614339,0.607374,0.854607,0.951367,1,0.939661,0.918812,0.406978,0.959431,0.53878,0.4,0.4,0.944285,0.519994,0.410837,1,1,0.479851,1,0.50331,0.4,0.4,1,1,1,1,1,1,1,1,1,1,0.551048,0.41317,1,0.657893,1,1,1,1,0.4,1,1,1,0.477843,0.467509,1,0.9399,1,0.504078,1,1,0.410837,1,1,1,1,0.504078,1,0.936681,0.951608,0.457388,0.4,0.914645,1,1,1,1,1,1,0.80027,0.953664,1,1,1,0.529712,0.406978,1,0.965753,0.679131,1,1,0.530829,1,1,0.69309,1,1,1,1,0.4,0.538969,0.4,0.507267,1,0.523378,0.4,1,0.46758,0.406978,1,1,1,1,0.435833,0.577576,0.4,0.4,1,0.518771,0.531438,0.423449,0.406978,0.4,0.4,0.939194,0.41317,0.410837,0.423449,0.498071,0.533423,0.446891,1,0.53878,0.484141,0.491523,0.4,0.457388,1,1,1,0.406978,0.914549,1,0.414957,0.530792,1,1,1,0.653532,1,0.423449,0.406978,1,0.4,0.427059,0.65761,1,1,0.4,0.4,0.406978,1,1,1,1,1,1,0.406978,1,0.795175,1,0.45495,0.423449
